Use Case,Status,Price,Discount code,Pain,Loss Reason,Source,City,Created Year,Created Month,Close Year,Close Month
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Outbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,financial control,not target,Outbound,Jacksonville,2019,5,2019,5
Corporate Events,Closed Won,120.0,3QUARTERS75CUT,operations,not target,Inbound,Chicago,2019,5,2019,5
Educational Seminars,Closed Lost,240.0,2SEMESTERS20OFF,operations,no product fit,Inbound,Chicago,2019,5,2019,5
Sports Events,Closed Won,14876.0,MONTH75SPECIAL,operations,not target,Outbound,Chicago,2019,5,2019,6
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,7
Sports Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2019,5,2019,5
Educational Seminars,Closed Lost,0.0,2SEMESTERS20OFF,operations,no product fit,Inbound,Indianapolis,2019,5,2019,3
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2019,5,2019,10
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2019,5,2019,10
Educational Seminars,Other,120.0,MONTH75SAVINGS,quality of delivery,not target,Inbound,Chicago,2019,7,2019,8
Corporate Events,Closed Lost,360.0,SAVE25LESS,time saving,not target,Outbound,Chicago,2019,7,2019,8
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2019,7,2019,7
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,7,2019,7
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2019,7,2019,7
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Outbound,Chicago,2019,7,2019,7
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,operations,not target,Outbound,Chicago,2019,7,2019,7
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Outbound,Jacksonville,2019,7,2019,7
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Lost,0.0,NOCOSTREG,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Outbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Outbound,Chicago,2019,6,2019,6
Corporate Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,no product fit,Outbound,Austin,2019,6,2019,6
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Inbound,Chicago,2019,6,2019,6
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2019,6,2019,10
Sports Events,Closed Won,240.0,SAVEMONTH50G,quality of delivery,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Dallas,2019,8,2019,8
Sports Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,price,Inbound,San Diego,2019,8,2019,8
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,time saving,not target,Inbound,Chicago,2019,8,2019,3
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,8,2019,8
Educational Seminars,Closed Lost,360.0,2SEMESTERS20OFF,quality of delivery,price,Inbound,Chicago,2019,8,2019,3
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,8,2019,8
Educational Seminars,Closed Won,450.0,QUARTERSAVE25,financial control,not target,Inbound,Chicago,2019,9,2019,9
Corporate Events,Closed Lost,1344.0,2SEMESTERS20OFF,financial control,lost to competitor,Inbound,San Francisco,2019,9,2019,10
Sports Events,Closed Won,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2019,9,2019,9
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,3,2019,3
Sports Events,Closed Won,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2019,3,2019,3
Corporate Events,Closed Won,324.0,10OFFREDUCED,financial control,not target,Inbound,Chicago,2019,3,2019,3
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,Charlotte,2019,3,2019,3
Educational Seminars,Closed Lost,960.0,YEARLY60,operations,no response,Inbound,New York,2019,3,2019,3
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Outbound,Austin,2019,4,2019,4
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,no product fit,Inbound,Chicago,2019,4,2019,4
Sports Events,Closed Lost,960.0,YEARLY60,operations,price,Outbound,San Antonio,2019,4,2019,4
Corporate Events,Closed Won,150.0,QUARTERLY75OFF,financial control,not target,Inbound,San Francisco,2019,4,2019,4
Sports Events,Closed Won,120.0,MONTH75SAVINGS,operations,not target,Inbound,Los Angeles,2019,4,2019,4
Sports Events,Closed Won,960.0,YEARLY60,operations,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,financial control,price,Outbound,San Diego,2019,4,2019,5
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,4,2019,4
Sports Events,Closed Won,120.0,MONTH75SAVINGS,quality of delivery,not target,Outbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,150.0,QUARTERLY75OFF,operations,not target,Inbound,San Antonio,2019,6,2019,6
Corporate Events,Closed Won,14876.0,ECONOMY75DISCOUNT,operations,not target,Outbound,Jacksonville,2019,6,2019,6
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Outbound,San Francisco,2019,6,2019,6
Educational Seminars,Closed Lost,0.0,2SEMESTERS20OFF,operations,no product fit,Outbound,Chicago,2019,6,2019,6
Educational Seminars,Closed Lost,240.0,2SEMESTERS20OFF,operations,no response,Outbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,San Diego,2019,6,2019,6
Corporate Events,Closed Won,324.0,10OFFREDUCED,operations,not target,Inbound,Washington,2018,8,2018,8
Sports Events,Closed Won,1008.0,RENEWYEAR30,operations,not target,Inbound,Chicago,2019,5,2019,6
Corporate Events,Closed Lost,300.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,5,2019,6
Educational Seminars,Closed Lost,360.0,DISCOUNT25QUICK,operations,no response,Outbound,Chicago,2019,7,2019,7
Corporate Events,Other,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Lost,200.0,ANNUAL60DEAL,operations,no response,Outbound,Chicago,2019,4,2019,4
Sports Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2019,4,2019,1
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,4,2019,4
Educational Seminars,Closed Won,960.0,YEARLY60,operations,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Los Angeles,2019,4,2019,4
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,8,2019,10
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,8,2019,10
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Outbound,Charlotte,2019,8,2019,8
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2019,9,2019,9
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,financial control,not target,Outbound,Chicago,2019,9,2019,10
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,9,2019,9
Sports Events,Closed Lost,360.0,2SEMESTERS20OFF,financial control,no response,Inbound,New York,2019,9,2019,5
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2019,9,2019,9
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,9,2019,5
Corporate Events,Closed Won,120.0,3QUARTERS75CUT,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Outbound,Jacksonville,2019,5,2019,5
Corporate Events,Closed Lost,1344.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,5,2019,5
Sports Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,Chicago,2019,5,2019,5
Sports Events,Closed Won,360.0,DISCOUNT25QUICK,financial control,not target,Outbound,San Francisco,2019,5,2019,5
Sports Events,Closed Lost,1344.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,5,2019,5
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,10
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,financial control,no product fit,Inbound,Chicago,2019,5,2019,5
Sports Events,Closed Lost,300.0,2SEMESTERS20OFF,financial control,no product fit,Inbound,Chicago,2019,5,2019,6
Educational Seminars,Closed Lost,2400.0,2SEMESTERS20OFF,quality of delivery,no product fit,Inbound,San Diego,2019,5,2019,5
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,10
Corporate Events,Closed Won,120.0,SEVENTYFIVEGIFT,operations,not target,Outbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,300.0,SAVEMONTH50SPECIAL,operations,not target,Outbound,Chicago,2019,5,2019,5
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Lost,1344.0,NOCOSTREG,operations,price,Inbound,Chicago,2019,5,2019,5
Sports Events,Closed Won,240.0,ECONOMY50GIFT,operations,not target,Outbound,Jacksonville,2019,7,2019,7
Corporate Events,Closed Won,300.0,MONTH50CUTBACK,operations,not target,Outbound,Chicago,2019,7,2019,7
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Denver,2019,7,2019,7
Sports Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,7,2019,6
Corporate Events,Closed Lost,120.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,7,2019,10
Corporate Events,Closed Won,360.0,25GIFT,operations,not target,Outbound,Chicago,2019,7,2019,8
Educational Seminars,Closed Lost,300.0,2SEMESTERS20OFF,quality of delivery,price,Inbound,Chicago,2019,8,2019,9
Corporate Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,8,2019,8
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,6,2019,6
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,6,2019,6
Educational Seminars,Closed Lost,120.0,2SEMESTERS20OFF,operations,no product fit,Outbound,Chicago,2019,6,2019,6
Educational Seminars,Other,360.0,DISCOUNT25QUICK,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2019,6,2019,6
Educational Seminars,Closed Lost,0.0,2SEMESTERS20OFF,financial control,no budget,Inbound,Chicago,2019,6,2019,6
Educational Seminars,Closed Lost,150.0,2SEMESTERS20OFF,operations,no response,Inbound,Austin,2019,6,2019,6
Sports Events,Closed Lost,360.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2019,9,2019,3
Corporate Events,Closed Lost,960.0,2SEMESTERS20OFF,operations,price,Inbound,Jacksonville,2019,9,2019,10
Educational Seminars,Closed Won,768.0,HALFYEAR20G,quality of delivery,not target,Inbound,Chicago,2019,9,2019,9
Educational Seminars,Closed Lost,360.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2019,3,2019,3
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,3,2019,3
Educational Seminars,Closed Won,150.0,MONTH75SPECIAL,operations,not target,Inbound,San Francisco,2019,3,2019,3
Corporate Events,Closed Lost,960.0,ANNUAL60DEAL,operations,no response,Inbound,Chicago,2019,3,2019,3
Corporate Events,Closed Lost,92928.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2019,3,2019,4
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Inbound,Chicago,2019,3,2019,3
Sports Events,Closed Won,1344.0,ANNUAL30BONUS,operations,not target,Inbound,Jacksonville,2019,3,2019,3
Educational Seminars,Closed Lost,1344.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2019,3,2019,4
Educational Seminars,Closed Lost,360.0,2SEMESTERS20OFF,financial control,no response,Inbound,Chicago,2019,4,2019,6
Educational Seminars,Closed Won,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2019,4,2019,5
Corporate Events,Closed Lost,960.0,ANNUAL60DEAL,operations,lost to competitor,Outbound,Chicago,2019,4,2019,11
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,San Antonio,2019,4,2019,5
Sports Events,Closed Lost,300.0,2SEMESTERS20OFF,operations,price,Outbound,Chicago,2019,4,2019,4
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,no response,Outbound,Chicago,2019,4,2019,10
Sports Events,Closed Won,576.0,HALFSEASON20G,operations,not target,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2019,6,2019,6
Educational Seminars,Other,0.0,2SEMESTERS20OFF,financial control,not target,Inbound,San Francisco,2019,6,2019,6
Educational Seminars,Closed Lost,0.0,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Lost,576.0,2SEMESTERS20SALE,operations,no budget,Inbound,Phoenix,2019,6,2019,6
Corporate Events,Closed Lost,360.0,25GIFT,operations,no response,Outbound,Chicago,2019,6,2019,6
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,6,2019,6
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no budget,Inbound,Chicago,2019,6,2019,10
Sports Events,Closed Won,264904.0,HOT50DEAL,operations,not target,Outbound,San Francisco,2019,6,2019,6
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,6,2019,10
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,6,2019,6
Educational Seminars,Closed Lost,324.0,2SEMESTERS20OFF,financial control,no response,Outbound,Chicago,2019,4,2019,7
Educational Seminars,Other,768.0,HALFYEAR20G,quality of delivery,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2019,4,2019,1
Corporate Events,Closed Lost,240.0,MONTH50REBATE,operations,no response,Inbound,Chicago,2019,4,2019,4
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,financial control,not target,Inbound,Chicago,2019,4,2019,4
Educational Seminars,Closed Won,120.0,YEARLY60,quality of delivery,no product fit,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,4,2019,2
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2019,4,2019,4
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,9,2019,10
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Outbound,San Jose,2019,9,2019,9
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,9,2019,10
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,9,2019,10
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Outbound,Chicago,2019,9,2019,9
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,financial control,not target,Inbound,Chicago,2019,5,2019,5
Wedding Planning,Closed Won,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,no response,Inbound,Washington,2019,5,2019,5
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,Chicago,2019,5,2019,5
Sports Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,Chicago,2019,5,2019,5
Sports Events,Closed Won,240.0,ECONOMY50GIFT,operations,not target,Outbound,San Diego,2019,5,2019,6
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,Chicago,2019,5,2019,5
Wedding Planning,Closed Lost,1303.7540329575022,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,5,2019,5
Wedding Planning,Other,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,5,2019,5
Educational Seminars,Closed Lost,150.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Seattle,2019,5,2019,1
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Chicago,2019,5,2019,5
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,San Jose,2019,5,2019,5
Sports Events,Closed Won,240.0,SAVEMONTH50G,operations,not target,Outbound,Chicago,2019,5,2019,1
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Outbound,Seattle,2019,8,2019,8
Educational Seminars,Closed Lost,360.0,25GIFT,operations,lost to competitor,Inbound,Chicago,2019,8,2019,6
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,no response,Outbound,Chicago,2019,8,2019,6
Sports Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,Chicago,2019,8,2019,6
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,8,2019,8
Corporate Events,Closed Lost,150.0,ECONOMY75DISCOUNT,operations,lost to competitor,Inbound,San Diego,2019,8,2019,9
Educational Seminars,Closed Won,960.0,BIANNUAL20,financial control,not target,Outbound,Chicago,2019,7,2019,12
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Lost,360.0,NOCOSTREG,financial control,no product fit,Outbound,Washington,2019,6,2019,6
Sports Events,Closed Won,360.0,25GIFT,operations,not target,Inbound,Chicago,2019,6,2019,6
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Outbound,Denver,2019,6,2019,6
Sports Events,Closed Won,32396.0,SLASH10,operations,not target,Inbound,Chicago,2019,8,2019,11
